Date,Open,Close,Volume
2021-02-10,96.3529770106888,95.94799829066255,1123
2021-02-11,96.27762095750852,95.61046384453013,3048
2021-02-12,94.42955374431149,94.97824552155936,1967
2021-02-15,96.15546116078565,96.10714413903875,4830
2021-02-16,96.82376691162779,96.45923850434099,1854
2021-02-17,95.72718391319312,95.68756492863211,1639
2021-02-18,97.11838198152134,96.80411087886183,3238
2021-02-19,96.63429708981508,97.48826445225843,2602
2021-02-22,98.410477153797,98.18058050142488,3563
2021-02-23,99.48488133743746,97.59298329140289,1441
2021-02-24,97.32501798448594,96.2294766972548,2944
2021-02-25,96.72350496380841,97.41341618012844,2838
2021-02-26,98.42024206819092,97.01011048042434,2829
2021-03-01,99.09370616793088,98.19153739411918,3190
2021-03-02,98.02158848752474,97.69796198807168,4262
2021-03-03,98.19025247586222,97.49935566562014,1532
2021-03-04,99.53711847576832,99.94874214430097,3274
2021-03-05,98.41421413584561,99.46601697151407,2336
2021-03-08,99.17421079929069,99.34528157216943,4700
2021-03-09,98.92927373672286,98.13582297402644,1948
2021-03-10,98.8297641343196,98.94054069274543,4373
2021-03-11,100.29509732516547,100.50834177156014,4725
2021-03-12,101.25496348411515,100.39840033345983,3019
2021-03-15,102.72661600025457,102.0430457137371,1459
2021-03-16,102.75766754063245,103.24918963641535,4472
2021-03-17,103.77000960187291,103.56749415243516,1550
2021-03-18,103.85280695181683,104.01959155813665,1392
2021-03-19,103.62480276250992,103.16300014689536,4938
2021-03-22,104.31111071590786,104.57198672065681,2787
2021-03-23,103.28219690467573,103.7642931289434,1844
2021-03-24,104.13175875354162,103.92690161069463,4278
2021-03-25,104.61893700999305,104.06907692634992,3257
2021-03-26,103.96371585465711,103.49584909705729,2138
2021-03-29,105.95446182029242,105.36747614132506,4808
2021-03-30,106.03151018679425,104.7173870868771,1645
2021-03-31,103.27080151192541,104.44552574412224,4322
2021-04-01,104.48228390005022,104.06183180608545,3266
2021-04-02,105.22787480830169,104.73266437257571,3454
2021-04-05,105.8858263289861,106.89915005231303,2466
2021-04-06,106.47321683417725,106.68724855925457,4674
2021-04-07,107.37417189053737,106.44512725565365,2377
2021-04-08,106.5926613774927,106.4023615971958,3935
2021-04-09,105.67284066481676,105.65540604182306,3605
2021-04-12,104.86487431362727,106.19405695695285,3597
2021-04-13,106.49187961179034,106.59513476926676,1141
2021-04-14,105.8330029299545,105.86515874802214,3659
2021-04-15,105.60008316418023,106.36227136193523,1500
2021-04-16,105.06369292407514,104.65937395214782,1839
2021-04-19,104.6172908104265,105.74621055392977,3749
2021-04-20,105.58519091578617,104.96108460532439,4618
2021-04-21,104.88715675610247,104.6400885642541,2682
2021-04-22,103.92651078580442,105.01366072941005,2565
2021-04-23,104.28402092218735,104.49387377668822,3046
2021-04-26,104.11386122214665,103.59421959161111,4917
2021-04-27,103.6671186161594,103.72987629263544,2530
2021-04-28,104.06121229485994,103.39308247364748,1595
2021-04-29,103.28895808640937,103.2905494407895,2904
2021-04-30,100.78791842890261,100.94465970819101,1280
2021-05-03,99.75879919912798,99.97528704574114,1423
2021-05-04,99.25484105567809,100.0368408226178,3903
2021-05-05,99.88994321531241,99.58184509051853,1269
2021-05-06,101.71420096579602,101.24495743297759,1153
2021-05-07,103.48570300719382,103.18863102940715,3661
2021-05-10,102.16967989595342,102.1000384059858,2750
2021-05-11,102.52136331338828,101.88601384622785,1661
2021-05-12,101.39872852489464,101.67526634919466,2967
2021-05-13,101.98262347366266,101.98127891427012,1082
2021-05-14,102.36323441095529,101.45924485335101,4693
2021-05-17,101.15705237189641,101.92051060125948,3994
2021-05-18,100.35053609354513,100.21685827051952,3946
2021-05-19,101.63668276757996,100.40369699567451,2449
2021-05-20,102.98828698686116,103.39800806802575,2298
2021-05-21,103.46193475645916,102.37724117417008,4784
2021-05-24,103.23225690835307,102.81487630746255,3331
2021-05-25,103.45079076200767,104.29453387832572,1979
2021-05-26,103.52454375086151,103.50733134021569,3220
2021-05-27,104.00766060761723,103.68125270336658,4398
2021-05-28,103.87614230870626,104.54840239055812,4789
2021-05-31,103.81721433221006,103.24181820146633,4134
2021-06-01,103.32390487759551,103.25448759684156,4144
2021-06-02,103.39972550228272,102.84358426950843,3810
2021-06-03,104.00415549382409,103.44737213773695,2659
2021-06-04,105.08857454989518,105.52845381930663,2398
2021-06-07,105.63993139202714,105.97740831033039,1632
2021-06-08,107.95002973291379,108.14582092922195,2531
2021-06-09,107.71257981006326,107.64557899546399,1786
2021-06-10,107.57317812803613,107.79916959875831,3990
2021-06-11,108.34932462370456,107.7453831355986,4059
2021-06-14,110.15812149632211,109.83238630547527,1397
2021-06-15,109.56086502859804,108.56331432244264,2143
2021-06-16,109.34599670625352,109.73487433992003,1933
2021-06-17,108.20292766351578,107.55577394664499,2460
2021-06-18,106.0067006792741,105.87285559340314,2852
2021-06-21,104.7777993130253,105.3193207335708,3723
2021-06-22,105.07172150497517,104.85229807086613,3983
2021-06-23,105.17173059900831,105.25685711470742,3512
2021-06-24,106.27237184586767,105.62098122839481,1285
2021-06-25,106.91302620595432,106.77537660414635,1264
2021-06-28,108.12691432544884,107.93377830472367,3367
2021-06-29,107.56512734780985,107.58172548119862,3720
2021-06-30,107.33074747448785,106.41767527151434,4447
2021-07-01,106.98629223991914,107.8376127941226,3867
2021-07-02,105.85321756197715,105.95919427491111,3136
2021-07-05,107.8491138198046,107.91260445797124,2677
2021-07-06,108.81791024724579,109.05604632000131,2226
2021-07-07,108.03221322628765,108.84216696230558,1820
2021-07-08,106.6393405009212,106.6328062838239,2762
2021-07-09,108.43298375356733,107.24775190465952,4048
2021-07-12,107.2683703836793,107.98147200926115,3381
2021-07-13,109.08592918243173,108.69376589846237,3269
2021-07-14,107.07495627909434,107.16070834568905,1040
2021-07-15,107.42316497807258,107.1188236729877,2731
2021-07-16,106.06929191093644,107.45002689904516,1067
2021-07-19,106.59840503345728,106.88850174546111,1987
2021-07-20,106.61640642314609,106.58221699191331,2799
2021-07-21,107.83341243257851,107.90175789027896,3561
2021-07-22,105.95015485804224,106.10340657832302,4944
2021-07-23,105.56305074021084,107.14149206064764,4708
2021-07-26,106.90152466998964,106.24370095808511,4693
2021-07-27,105.75137801911997,105.59500358975018,2621
2021-07-28,106.08759686910695,107.56367065796925,2655
2021-07-29,106.28236498060578,106.2529369480205,4198
2021-07-30,104.27721647266719,105.17311996188486,2278
2021-08-02,105.29530399817665,106.14251108237698,1694
2021-08-03,106.49241264237128,106.06900642672971,4087
2021-08-04,105.51164823905064,104.77759876402035,3524
2021-08-05,106.65886054231919,106.83638822904454,2085
2021-08-06,106.41642229264497,106.63131426487577,3928
2021-08-09,108.67210034018431,107.94560995114188,3479
2021-08-10,108.62849074643368,108.59767935966467,2693
2021-08-11,110.31455015044665,111.19909033451204,3315
2021-08-12,113.04279742280337,112.31681468969103,2058
2021-08-13,111.3354723931374,111.27257324528287,1778
2021-08-16,112.07932314179246,113.0643870613649,4647
2021-08-17,113.14150764189935,114.0857774201628,1493
2021-08-18,114.83330022619458,114.55120178221263,2585
2021-08-19,114.01283949845356,113.82416119045575,2492
2021-08-20,114.45660320486249,114.58456533115525,2790
2021-08-23,115.81167341889739,115.24319656409912,1660
2021-08-24,113.25113652212191,114.20104645113906,2348
2021-08-25,113.41553002358799,112.63317364724746,2327
2021-08-26,110.61333995459498,110.86418176574477,2299
2021-08-27,110.94365662514078,109.94126262044566,4940
2021-08-30,111.27391363833152,110.88382181498096,2986
2021-08-31,112.8332846268156,112.96609869615259,4755
2021-09-01,112.96388643777458,112.49258622161258,4060
2021-09-02,114.53147262323841,115.17110026884646,3044
2021-09-03,113.24887826494864,112.72769879220756,4272
2021-09-06,111.88871071072593,111.33647680853566,4516
2021-09-07,111.26684733161383,111.63488216269964,2928
2021-09-08,111.90715407449665,110.84346932923587,2347
2021-09-09,111.4750896004647,110.63955304161792,2058
2021-09-10,110.17257395529317,108.6896871902834,1976
2021-09-13,109.02519915702601,109.99468735976923,1481
2021-09-14,108.9593960240062,107.78299673460457,1727
2021-09-15,108.70851938105865,110.00769799921495,3527
2021-09-16,108.37980905141865,108.81307280314897,4136
2021-09-17,108.21936902360571,108.24759246774883,2031
2021-09-20,107.30092407007618,108.41250487509755,4372
2021-09-21,107.00255815141904,107.58528282100423,1342
2021-09-22,106.1932452900003,107.5503090679697,4502
2021-09-23,107.25160788354536,108.07888271544931,2447
2021-09-24,105.54420318834444,107.00100481672294,3379
2021-09-27,106.7668669097105,107.28928354393564,3485
2021-09-28,105.25082278764812,106.85194298904592,4659
2021-09-29,104.8779382069574,105.39429676053598,3221
2021-09-30,105.94306658681785,105.15375981703455,3606
2021-10-01,104.92051701565174,104.52592970762085,1526
2021-10-04,104.18669641187162,103.88887531971667,2896
2021-10-05,102.29260166682569,102.54947571372666,1658
2021-10-06,104.7169591932357,105.08900859503504,3073
2021-10-07,104.77427715373312,105.25373102756366,1819
2021-10-08,103.49717057068955,104.12055635843174,3652
2021-10-11,105.04203197690363,105.02909786654767,1405
2021-10-12,104.61668592161705,103.60716021926247,3279
2021-10-13,103.84655308988117,103.86020544715613,3580
2021-10-14,104.58464479633669,104.21279071653802,4890
2021-10-15,105.4329009908605,104.3954412783502,2573
2021-10-18,103.77734100506405,104.75686809635485,2811
2021-10-19,104.09880150737122,104.16151644443987,1504
2021-10-20,103.60634637748097,104.70406337310094,4740
2021-10-21,101.14460733179683,101.96082317902167,1178
2021-10-22,99.98967612810276,99.61813286238113,1131
2021-10-25,102.39594380541503,102.42414682515737,2846
2021-10-26,103.46248968612505,103.75258510325423,2478
2021-10-27,102.60744272104377,103.18408106766947,3395
2021-10-28,103.755880569669,103.35634712956602,3587
2021-10-29,104.48051705182748,103.30111971517273,1771
2021-11-01,107.3220369834461,106.67361675395418,2429
2021-11-02,108.00911023838437,108.52366936327637,3123
2021-11-03,107.52790907309073,108.79367061491082,1578
2021-11-04,107.24494867814988,107.66745878547918,3901
2021-11-05,105.4861333937964,105.04496599019238,2515
2021-11-08,105.9404509469666,104.93304562030823,1193
2021-11-09,105.05408949250942,104.80694671512404,3007
2021-11-10,103.83902623973043,102.43003019928935,2185
2021-11-11,102.40005939204795,102.82926085492063,3394
2021-11-12,102.244826027031,101.5123277010645,3998
2021-11-15,103.37207043163261,103.04025237835228,2384
2021-11-16,105.1925408225485,103.35755885260245,2792
2021-11-17,103.80234383587445,104.4037377982041,4655
2021-11-18,106.49486378539189,105.3605314639783,2110
2021-11-19,105.8032055831882,105.11929177360173,4333
2021-11-22,104.51725698832139,103.40683488348779,3261
2021-11-23,106.12414715037112,106.35233261487296,4736
2021-11-24,106.74482645698578,107.79112590941781,4793
2021-11-25,106.07983692995745,106.69838356403042,2936
2021-11-26,105.93883302269062,105.44886715037973,3620
2021-11-29,104.51494702331883,104.50069099510722,1779
2021-11-30,103.40681999819328,103.65338442236128,1261
2021-12-01,105.41631002116135,103.84598212226128,1729
2021-12-02,107.11836306737591,106.40548743223529,1282
2021-12-03,105.07418574334343,105.23906404769876,4719
2021-12-06,105.43799488428108,106.03245975713914,2490
2021-12-07,104.82836623943427,104.71827353783517,4451
2021-12-08,104.58798417867567,104.17938831722198,1361
2021-12-09,103.17743498547239,103.24983997469332,4520
2021-12-10,102.69615222968011,102.41140032137184,1440
2021-12-13,102.03907008939781,102.76012268038583,3140
2021-12-14,102.2420235712282,102.22609476333365,2644
2021-12-15,102.63646680555678,102.76966114882202,3800
2021-12-16,102.02103749510657,101.86104125091609,1866
2021-12-17,102.81067606103487,102.77002696386961,2447
2021-12-20,100.50323618584709,100.98055721682697,1141
2021-12-21,99.80716024667501,100.5286640396057,2314
2021-12-22,101.40696482188567,100.92113307303177,2455
2021-12-23,102.31920525153613,100.58353597009359,3796
2021-12-24,101.66006470116045,101.26012355361203,2875
2021-12-27,100.68799102942627,101.28585510940695,2847
2021-12-28,102.20816070094817,101.52815650567342,2712
2021-12-29,99.9801607683608,100.0329103617236,3700
2021-12-30,100.45646154552068,100.80074480434314,1700
2021-12-31,100.32198140528858,99.09887850810198,1997
